tweet_id,date,year,month,tweet_text,sentiment_text,text_clean,word_count,topics,sentiment_negative,sentiment_neutral,sentiment_positive,sentiment_score,model_confidence,sentiment
1236803120316870656,2020-03-08,2020,2020-03,#156 Spring Forward &amp; Fall Back {{URL}} via {{USERNAME}},#156 Spring Forward &amp; Fall Back http via @user,spring forward amp fall back via,6,Diaries & Daily Life|News & Social Concern,0.0068166507,0.9306055,0.06257782,0.05576117,0.9306055,Neutral
1424305179965284353,2021-08-08,2021,2021-08,The amount of rats in The Suicide Squad is an amount that {{USERNAME}} would approve of. All of the rats are so cute.,The amount of rats in The Suicide Squad is an amount that @user would approve of. All of the rats are so cute.,the amount of rats in the suicide squad is an amount that would approve of all of the rats are so cute,22,Film Tv & Video,0.027580677,0.07173826,0.90068114,0.87310046,0.90068114,Positive
1229182804837249024,2020-02-16,2020,2020-02,Lewis Hamilton: Joaquin Phoenix Has ‘Led the Way’ to a Vegan World {{URL}} via {{USERNAME}},Lewis Hamilton: Joaquin Phoenix Has ‘Led the Way’ to a Vegan World http via @user,lewis hamilton joaquin phoenix has led the way to a vegan world via,13,Celebrity & Pop Culture|Food & Dining|News & Social Concern,0.0032004528,0.6548167,0.34198287,0.33878243,0.6548167,Neutral
1226475801442430977,2020-02-09,2020,2020-02,Box Office: ‘Birds Of Prey’ Disappoints With Mediocre $13M Friday via {@Forbes@} {{URL}},Box Office: ‘Birds Of Prey’ Disappoints With Mediocre $13M Friday via @user http,box office birds of prey disappoints with mediocre m friday via,11,Film Tv & Video,0.62193394,0.35975713,0.018308952,-0.603625,0.62193394,Negative
1208808086250631168,2019-12-22,2019,2019-12,"Poet News: On this, the shortest day, here is a blowy Crosby Beach, suggested by {{USERNAME}} as a place to recite my winter solstice poem at sunrise. ‘Sun’s eye opens, breaches horizon, slumbers are bleached and wonders are woken:’ #Poet #shortestday #CrosbyBeach","Poet News: On this, the shortest day, here is a blowy Crosby Beach, suggested by @user as a place to recite my winter solstice poem at sunrise. ‘Sun’s eye opens, breaches horizon, slumbers are bleached and wonders are woken:’ #Poet #shortestday #CrosbyBeach",poet news on this the shortest day here is a blowy crosby beach suggested by as a place to recite my winter solstice poem at sunrise sun s eye opens breaches horizon slumbers are bleached and wonders are woken poet shortestday crosbybeach,42,Arts & Culture,0.015464002,0.5999605,0.3845755,0.36911148,0.5999605,Neutral
1360890292157640709,2021-02-14,2021,2021-02,"So far the only survivors are the wicket-keepers from both teams, probably both read the pitch very closely. Courtesy {@Cricbuzz@} #IndvsEng","So far the only survivors are the wicket-keepers from both teams, probably both read the pitch very closely. Courtesy @user #IndvsEng",so far the only survivors are the wicket keepers from both teams probably both read the pitch very closely courtesy indvseng,21,Sports,0.027002262,0.85586005,0.11713763,0.09013537,0.85586005,Neutral
1284665740268834816,2020-07-19,2020,2020-07,"Made it home just in time for the start of the {{USERNAME}} Jackbox panel, and I had a whole lot of FUF in the panel! Many thanks to {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} for all the FUF! #TrotConOnline","Made it home just in time for the start of the @user Jackbox panel, and I had a whole lot of FUF in the panel! Many thanks to @user @user @user @user @user @user @user @user for all the FUF! #TrotConOnline",made it home just in time for the start of the jackbox panel and i had a whole lot of fuf in the panel many thanks to for all the fuf trotcononline,32,Other Hobbies,0.0016863619,0.010622117,0.98769146,0.9860051,0.98769146,Positive
1183306380297547776,2019-10-13,2019,2019-10,"Breaking Bad , un western modern per {{USERNAME}} {{URL}}","Breaking Bad , un western modern per @user http",breaking bad un western modern per,6,Film Tv & Video,0.13698554,0.817156,0.045858443,-0.0911271,0.817156,Neutral
1295083302806786051,2020-08-16,2020,2020-08,I ll find my own way back Back to the past tense That hits hard... {@CHVRCHES@} #TimsTwitterListeningParty,I ll find my own way back Back to the past tense That hits hard... @user #TimsTwitterListeningParty,i ll find my own way back back to the past tense that hits hard timstwitterlisteningparty,16,Music,0.14302927,0.5887168,0.26825395,0.12522468,0.5887168,Neutral
1221522805583273985,2020-01-26,2020,2020-01,"Very sad to hear the news of the passing of Kobe Bryant! Kobe was not only one of the greatest NBA players of all-time, he was one of the greatest athletes EVER! My heart and prayers go out to his family! #RIPKobe {@NBA@}","Very sad to hear the news of the passing of Kobe Bryant! Kobe was not only one of the greatest NBA players of all-time, he was one of the greatest athletes EVER! My heart and prayers go out to his family! #RIPKobe @user",very sad to hear the news of the passing of kobe bryant kobe was not only one of the greatest nba players of all time he was one of the greatest athletes ever my heart and prayers go out to his family ripkobe,43,Celebrity & Pop Culture|Sports,0.09100931,0.12413649,0.7848541,0.6938448,0.7848541,Positive
1239310207504826375,2020-03-15,2020,2020-03,Working on piece abt hospital & staff safety. Heard {{USERNAME}} in Missouri told accountants (including w/ very compromised immune system) if they missed a day they d be fired. Interested to hear from hospital leadership in & out of system what s being done to protect staff health.,Working on piece abt hospital & staff safety. Heard @user in Missouri told accountants (including w/ very compromised immune system) if they missed a day they d be fired. Interested to hear from hospital leadership in & out of system what s being done to protect staff health.,working on piece abt hospital staff safety heard in missouri told accountants including w very compromised immune system if they missed a day they d be fired interested to hear from hospital leadership in out of system what s being done to protect staff health,45,Fitness & Health|Learning & Educational|News & Social Concern,0.19184917,0.7448323,0.06331859,-0.12853059,0.7448323,Neutral
1251807612934316033,2020-04-19,2020,2020-04,Bighit release the full Korean version of I like it pt. 2 {{USERNAME}},Bighit release the full Korean version of I like it pt. 2 @user,bighit release the full korean version of i like it pt,11,Music,0.010112975,0.7436051,0.24628198,0.23616901,0.7436051,Neutral
1173081667461885955,2019-09-15,2019,2019-09,I know it’s only preseason but who takes tomorrow’s {@NHL@} preseason game between {@Vegas Golden Knights@} vs {@Arizona Coyotes@} {@T Mobile Arena@},I know it’s only preseason but who takes tomorrow’s @user preseason game between @user vs @user @user,i know it s only preseason but who takes tomorrow s preseason game between vs,15,Sports,0.021748938,0.9299479,0.048303183,0.026554246,0.9299479,Neutral
1348117317117468673,2021-01-10,2021,2021-01,Drivers license on repeat! {@Olivia Rodrigo@} ! #olivia #driverslicense #oliviarodrigo #love,Drivers license on repeat! @user ! #olivia #driverslicense #oliviarodrigo #love,drivers license on repeat olivia driverslicense oliviarodrigo love,8,Music,0.0036668177,0.074485675,0.9218475,0.9181807,0.9218475,Positive
1249426156908154881,2020-04-12,2020,2020-04,Easter dinner! Thanks to {{USERNAME}} ! One of the best bar b que around! Can t wait for his food truck to be up & running! @ The Blea Casa {{URL}},Easter dinner! Thanks to @user ! One of the best bar b que around! Can t wait for his food truck to be up & running! @ The Blea Casa http,easter dinner thanks to one of the best bar b que around can t wait for his food truck to be up running the blea casa,26,Food & Dining|News & Social Concern,0.0016745818,0.007135934,0.9911895,0.9895149,0.9911895,Positive
1193374328445792258,2019-11-10,2019,2019-11,Oh my god. David bought the Logan Paul vs KSI fight thingy and is making me watch it.... {{USERNAME}} I thought you loved me Might as well stream! I SUFFER YOU SUFFER!!! {{URL}},Oh my god. David bought the Logan Paul vs KSI fight thingy and is making me watch it.... @user I thought you loved me Might as well stream! I SUFFER YOU SUFFER!!! http,oh my god david bought the logan paul vs ksi fight thingy and is making me watch it i thought you loved me might as well stream i suffer you suffer,31,Sports,0.7701813,0.17541797,0.054400794,-0.7157805,0.7701813,Negative
1282250321411092481,2020-07-12,2020,2020-07,"Take me higher Lord beyond where the eagles fly, beyond where the clouds are formed, far beyond the stars of light, through the open door into Your Holy Place, right into Your Throne Room, where mysteries abound, to behold the One Who sits upon the Throne {@Dunamis Gospel@}","Take me higher Lord beyond where the eagles fly, beyond where the clouds are formed, far beyond the stars of light, through the open door into Your Holy Place, right into Your Throne Room, where mysteries abound, to behold the One Who sits upon the Throne @user",take me higher lord beyond where the eagles fly beyond where the clouds are formed far beyond the stars of light through the open door into your holy place right into your throne room where mysteries abound to behold the one who sits upon the throne,46,Arts & Culture|Diaries & Daily Life|Film Tv & Video|Other Hobbies,0.004748408,0.16702127,0.8282303,0.8234819,0.8282303,Positive
1332834593079169029,2020-11-28,2020,2020-11,"U_Music video wami wokqala lo bafethu...... . Please Watch, Subscribe, Comment and Share the link of my new Music Video with your friends, . MBzet #NdifunaWena (Official Music Video) Feat. {{USERNAME}} . Link - {{URL}} . Thank you #BLACKCOFFEE","U_Music video wami wokqala lo bafethu...... . Please Watch, Subscribe, Comment and Share the link of my new Music Video with your friends, . MBzet #NdifunaWena (Official Music Video) Feat. @user . Link - http . Thank you #BLACKCOFFEE",u music video wami wokqala lo bafethu please watch subscribe comment and share the link of my new music video with your friends mbzet ndifunawena official music video feat link thank you blackcoffee,33,Music,0.0050747027,0.6000391,0.39488614,0.38981143,0.6000391,Neutral
1365843607836590087,2021-02-28,2021,2021-02,the con was super fun and I loved so much. the fact that the girls on staff went out of their way to keep us entertained while we waited for Matt If there are others in the future I will definitely participate. You guys made me super happy thanks {{USERNAME}},the con was super fun and I loved so much. the fact that the girls on staff went out of their way to keep us entertained while we waited for Matt If there are others in the future I will definitely participate. You guys made me super happy thanks @user,the con was super fun and i loved so much the fact that the girls on staff went out of their way to keep us entertained while we waited for matt if there are others in the future i will definitely participate you guys made me super happy thanks,49,Diaries & Daily Life|Travel & Adventure,0.0025773835,0.007982851,0.9894398,0.9868624,0.9894398,Positive
1374781306152816648,2021-03-24,2021,2021-03,I’m digging this new {@All Time Low@} song! Definitely going to vibe with it driving home after work with the windows down,I’m digging this new @user song! Definitely going to vibe with it driving home after work with the windows down,i m digging this new song definitely going to vibe with it driving home after work with the windows down,20,Music,0.002130995,0.007908506,0.98996055,0.98782957,0.98996055,Positive
1183191263459323907,2019-10-13,2019,2019-10,"BREAKING BAD fans!!!! Kyle and I just watching El Camino, which follows one of the main characters after the ending of season five to Breaking Bad!! {@Netflix@} did a phenomenal job It is a must watch!!! — watching Breaking Bad","BREAKING BAD fans!!!! Kyle and I just watching El Camino, which follows one of the main characters after the ending of season five to Breaking Bad!! @user did a phenomenal job It is a must watch!!! — watching Breaking Bad",breaking bad fans kyle and i just watching el camino which follows one of the main characters after the ending of season five to breaking bad did a phenomenal job it is a must watch watching breaking bad,38,Film Tv & Video,0.0041820216,0.026730277,0.9690878,0.96490574,0.9690878,Positive
1338027616335405058,2020-12-13,2020,2020-12,"The reason why I like WHO by LV, JK & JM is because I see a story. I like the story and I identify with it {@BTS_twt@}","The reason why I like WHO by LV, JK & JM is because I see a story. I like the story and I identify with it @user",the reason why i like who by lv jk jm is because i see a story i like the story and i identify with it,25,Celebrity & Pop Culture|Music,0.005230138,0.097449966,0.8973199,0.8920898,0.8973199,Positive
1274702645983211520,2020-06-21,2020,2020-06,Summer solstice 2020: Sensual traditions on the longest day of the year {{URL}} via {@CNN Travel@} Feliz Verano a todos! Happy Summer to all!,Summer solstice 2020: Sensual traditions on the longest day of the year http via @user Feliz Verano a todos! Happy Summer to all!,summer solstice sensual traditions on the longest day of the year via feliz verano a todos happy summer to all,20,Diaries & Daily Life,0.0014416439,0.010649798,0.98790866,0.986467,0.98790866,Positive
1221250500894396418,2020-01-26,2020,2020-01,"#PadmaAwards Congratulations to all winners, you deserve it. However, I don’t understand why {{USERNAME}} , despite of doing very strong roles, didn’t get any such award so far. She truly deserves it {@Yash Raj Films@}","#PadmaAwards Congratulations to all winners, you deserve it. However, I don’t understand why @user , despite of doing very strong roles, didn’t get any such award so far. She truly deserves it @user",padmaawards congratulations to all winners you deserve it however i don t understand why despite of doing very strong roles didn t get any such award so far she truly deserves it,32,Film Tv & Video,0.02191378,0.07187119,0.9062151,0.8843013,0.9062151,Positive
1373604992121147408,2021-03-21,2021,2021-03,The fundraising foundation for the Baptist Health of S. Florida hospital system told donors who could afford at least six-figure financial contributions on New Year’s Day that they were eligible for the Covid-19 vaccine. {@Ron DeSantis@} is a crook! {{URL}},The fundraising foundation for the Baptist Health of S. Florida hospital system told donors who could afford at least six-figure financial contributions on New Year’s Day that they were eligible for the Covid-19 vaccine. @user is a crook! http,the fundraising foundation for the baptist health of s florida hospital system told donors who could afford at least six figure financial contributions on new year s day that they were eligible for the covid vaccine is a crook,39,Fitness & Health|News & Social Concern|Science & Technology,0.45893675,0.4761653,0.06489792,-0.39403883,0.4761653,Neutral
1190869072151556096,2019-11-03,2019,2019-11,"1 of 2 | Opinion | Steve Bannon has set up shop in DC again, reportedly to save Trump from himself. The perfect time for AMERICAN DHARMA the new doc by Oscar®-winner {@errolmorris@} that lays bare the Bannon Darkness. Trailer in 2 of 2 {{URL}}","1 of 2 | Opinion | Steve Bannon has set up shop in DC again, reportedly to save Trump from himself. The perfect time for AMERICAN DHARMA the new doc by Oscar®-winner @user that lays bare the Bannon Darkness. Trailer in 2 of 2 http",of opinion steve bannon has set up shop in dc again reportedly to save trump from himself the perfect time for american dharma the new doc by oscar winner that lays bare the bannon darkness trailer in of,38,Celebrity & Pop Culture|News & Social Concern,0.016062997,0.5499188,0.43401822,0.41795522,0.5499188,Neutral
1211103386835152896,2019-12-29,2019,2019-12,tell taehyung he did amazing for kbs gayo also is there a new album on the way #MostRequestedLive {@BTS_twt@},tell taehyung he did amazing for kbs gayo also is there a new album on the way #MostRequestedLive @user,tell taehyung he did amazing for kbs gayo also is there a new album on the way mostrequestedlive,18,Music,0.0015819619,0.021573732,0.9768444,0.9752624,0.9768444,Positive
1421741549092704257,2021-08-01,2021,2021-08,"I just waited over half an hour in a 16 car deep {@Jack in the Box@} drive thru line which is literally the only open business in town right now and they closed right behind me, and I wanna feel bad for the other people in line but I m not feeling particularly sympathetic.","I just waited over half an hour in a 16 car deep @user drive thru line which is literally the only open business in town right now and they closed right behind me, and I wanna feel bad for the other people in line but I m not feeling particularly sympathetic.",i just waited over half an hour in a car deep drive thru line which is literally the only open business in town right now and they closed right behind me and i wanna feel bad for the other people in line but i m not feeling particularly sympathetic,49,Diaries & Daily Life,0.9278818,0.0664122,0.005706034,-0.92217577,0.9278818,Negative
1277388645427810304,2020-06-28,2020,2020-06,"New Podcast! Episode 206 | The Antics of Shane Dawson, Jeffrey Star, and Jenna Marbles Is Nothing New, and Yet They Prosper!! on {@Spreaker@} #commentary #commentator #contentcreators #jakepaul #jamescharles #jeffreystar #jennamarbles #loganpaul {{URL}}","New Podcast! Episode 206 | The Antics of Shane Dawson, Jeffrey Star, and Jenna Marbles Is Nothing New, and Yet They Prosper!! on @user #commentary #commentator #contentcreators #jakepaul #jamescharles #jeffreystar #jennamarbles #loganpaul http",new podcast episode the antics of shane dawson jeffrey star and jenna marbles is nothing new and yet they prosper on commentary commentator contentcreators jakepaul jamescharles jeffreystar jennamarbles loganpaul,29,Celebrity & Pop Culture|Film Tv & Video|News & Social Concern,0.0038887865,0.20401517,0.7920961,0.7882073,0.7920961,Positive
1274850723713482754,2020-06-21,2020,2020-06,"Father s day set done for {{USERNAME}} s family. Glad he loved the shirts. Happy Fathers Day to all the Amazing Fathers out there. @ Tampa, Florida {{URL}}","Father s day set done for @user s family. Glad he loved the shirts. Happy Fathers Day to all the Amazing Fathers out there. @ Tampa, Florida http",father s day set done for s family glad he loved the shirts happy fathers day to all the amazing fathers out there tampa florida,25,Diaries & Daily Life|Family,0.0019048799,0.008267429,0.98982763,0.9879227,0.98982763,Positive
1410929803600011268,2021-07-02,2021,2021-07,{{URL}} BM’s new Song Music Video. Thanks to {@KARD@} ’s {@YouTube@} Channel for the Video.,http BM’s new Song Music Video. Thanks to @user ’s @user Channel for the Video.,bm s new song music video thanks to s channel for the video,13,Film Tv & Video|Music,0.0021924989,0.20374113,0.7940664,0.79187393,0.7940664,Positive
1255253764472295425,2020-04-28,2020,2020-04,"Brent Harvey s ( {@Brent Harvey@} ) daily workouts have now surpassed 100,000 views. Thanks so much for all the support! Join in the fun with the family every weekday at 8am AEST, or check out all the previous episodes . Presented by {@Mazda Australia@} . #HuddleUp","Brent Harvey s ( @user ) daily workouts have now surpassed 100,000 views. Thanks so much for all the support! Join in the fun with the family every weekday at 8am AEST, or check out all the previous episodes . Presented by @user . #HuddleUp",brent harvey s daily workouts have now surpassed views thanks so much for all the support join in the fun with the family every weekday at am aest or check out all the previous episodes presented by huddleup,38,Film Tv & Video|Fitness & Health|Sports,0.0013074017,0.027847106,0.9708455,0.9695381,0.9708455,Positive
1299978965797548034,2020-08-30,2020,2020-08,Massive thanks to {{USERNAME}} for hosting us yesterday. Dominant first half performance did the damage with us trailing 3-0 at HT. A mini come back was on with us grabbing 2 back in the second half but Boro stood strong and sealed the win late on with the game ending 4-2.,Massive thanks to @user for hosting us yesterday. Dominant first half performance did the damage with us trailing 3-0 at HT. A mini come back was on with us grabbing 2 back in the second half but Boro stood strong and sealed the win late on with the game ending 4-2.,massive thanks to for hosting us yesterday dominant first half performance did the damage with us trailing at ht a mini come back was on with us grabbing back in the second half but boro stood strong and sealed the win late on with the game ending,47,Diaries & Daily Life|Sports,0.0039715758,0.026096271,0.9699321,0.9659605,0.9699321,Positive
1216508218802868229,2020-01-12,2020,2020-01,#SEAvsGB A 20-yd TD pass from {@Aaron Rodgers@} to Devante Adams has given the {@Green Bay Packers@} a 7-0 lead over the {@Seattle Seahawks@} w 10:37 left in the first quarter in Green Bay. #NFLPlayoffs,#SEAvsGB A 20-yd TD pass from @user to Devante Adams has given the @user a 7-0 lead over the @user w 10:37 left in the first quarter in Green Bay. #NFLPlayoffs,seavsgb a yd td pass from to devante adams has given the a lead over the w left in the first quarter in green bay nflplayoffs,26,Sports,0.0039007897,0.67823946,0.31785977,0.31395897,0.67823946,Neutral
1201167816151437312,2019-12-01,2019,2019-12,"The funding we receive from our Patrons helps to fuel some amazing content, like this article by {{USERNAME}} that takes a look back at RPG classic LUNAR: The Silver Star. See why he calls it the best anime we never got. ⬇️ {{URL}}","The funding we receive from our Patrons helps to fuel some amazing content, like this article by @user that takes a look back at RPG classic LUNAR: The Silver Star. See why he calls it the best anime we never got. ⬇️ http",the funding we receive from our patrons helps to fuel some amazing content like this article by that takes a look back at rpg classic lunar the silver star see why he calls it the best anime we never got,40,Gaming,0.002293472,0.021030197,0.9766764,0.97438294,0.9766764,Positive
1203663186836303872,2019-12-08,2019,2019-12,"So sad to hear. Condolences to {@WFSB Channel 3@} and family. Longtime WFSB family member and friend, Denise D Ascenzo, has passed away | | {{URL}} {{URL}}","So sad to hear. Condolences to @user and family. Longtime WFSB family member and friend, Denise D Ascenzo, has passed away | | http http",so sad to hear condolences to and family longtime wfsb family member and friend denise d ascenzo has passed away,20,Diaries & Daily Life|News & Social Concern,0.71946824,0.25560096,0.024930853,-0.6945374,0.71946824,Negative
1363548118730465281,2021-02-21,2021,2021-02,"Daniel James, Martial and Rashford are the front three for #mufc tonight. Matic also starts. [ {@Brad Cox@} ]","Daniel James, Martial and Rashford are the front three for #mufc tonight. Matic also starts. [ @user ]",daniel james martial and rashford are the front three for mufc tonight matic also starts,15,Sports,0.003224358,0.9170042,0.07977138,0.07654702,0.9170042,Neutral
1279653704010887168,2020-07-05,2020,2020-07,"I m sorry if I say, I need you But I don t care, I m not scared of love Cause when I m not with you I m weaker Is that so wrong? Is it so wrong That you make me strong - {@One Direction@} #TBMidnightMemories {@Harry Styles@} {@Louis Tomlinson@} {@Niall Horan@} {@Liam@}","I m sorry if I say, I need you But I don t care, I m not scared of love Cause when I m not with you I m weaker Is that so wrong? Is it so wrong That you make me strong - @user #TBMidnightMemories @user @user @user @user",i m sorry if i say i need you but i don t care i m not scared of love cause when i m not with you i m weaker is that so wrong is it so wrong that you make me strong tbmidnightmemories,44,Music,0.44193786,0.43157554,0.12648664,-0.3154512,0.44193786,Negative
1289742227816685568,2020-08-02,2020,2020-08,kayaks and concerts - Social distancing...Cupsaw Lake style. Thanks Drew and {@Jesse Malin@} - great show! #socialdistancing @ Cupsaw Lake {{URL}},kayaks and concerts - Social distancing...Cupsaw Lake style. Thanks Drew and @user - great show! #socialdistancing @ Cupsaw Lake http,kayaks and concerts social distancing cupsaw lake style thanks drew and great show socialdistancing cupsaw lake,16,Celebrity & Pop Culture|Fitness & Health|Music|News & Social Concern,0.0016716112,0.019964017,0.9783643,0.9766927,0.9783643,Positive
1208777495388020738,2019-12-22,2019,2019-12,Winter solstice 2019: A short day that s long on ancient traditions {{URL}} via {@CNN Travel@},Winter solstice 2019: A short day that s long on ancient traditions http via @user,winter solstice a short day that s long on ancient traditions via,12,Diaries & Daily Life|News & Social Concern,0.008265775,0.85166913,0.1400651,0.13179933,0.85166913,Neutral
1277208836231831552,2020-06-28,2020,2020-06,New Mexico tribes play catch up in census count {{URL}} vai {{USERNAME}},New Mexico tribes play catch up in census count http vai @user,new mexico tribes play catch up in census count vai,10,News & Social Concern,0.013838418,0.9436194,0.042542215,0.028703798,0.9436194,Neutral
1193617874973184000,2019-11-10,2019,2019-11,Remember when {@Cleveland Browns@} fans thought Baker Mayfield was gonna be the Browns savior????,Remember when @user fans thought Baker Mayfield was gonna be the Browns savior????,remember when fans thought baker mayfield was gonna be the browns savior,12,Sports,0.14622997,0.67739946,0.17637059,0.030140623,0.67739946,Neutral
1223966481182003200,2020-02-02,2020,2020-02,"Man, I really hope the {@Kansas City Chiefs@} win the #SuperBowl2020 tonight!! #Mahomies 4 today! #NFL","Man, I really hope the @user win the #SuperBowl2020 tonight!! #Mahomies 4 today! #NFL",man i really hope the win the superbowl tonight mahomies today nfl,12,Sports,0.0039465344,0.017948398,0.9781051,0.9741586,0.9781051,Positive
1241514388059836417,2020-03-21,2020,2020-03,"Popped in {@Smyths Toys UK@} earlier to stock up on board games for the next few months. Sign on the door saying 1 child per adult, no touching stuff. Tape on the floor, 2 metres apart. Regular announcements about distancing. Well played.","Popped in @user earlier to stock up on board games for the next few months. Sign on the door saying 1 child per adult, no touching stuff. Tape on the floor, 2 metres apart. Regular announcements about distancing. Well played.",popped in earlier to stock up on board games for the next few months sign on the door saying child per adult no touching stuff tape on the floor metres apart regular announcements about distancing well played,37,Diaries & Daily Life|Gaming|News & Social Concern,0.007356152,0.14943856,0.8432053,0.8358491,0.8432053,Positive
1198419988425478146,2019-11-24,2019,2019-11,The Chargers lead the Lobos 10-7 at halftime! We should have an exciting second half ahead of us! {@NFHS@} #AZPreps365,The Chargers lead the Lobos 10-7 at halftime! We should have an exciting second half ahead of us! @user #AZPreps365,the chargers lead the lobos at halftime we should have an exciting second half ahead of us azpreps,18,Sports,0.0013433843,0.034826938,0.9638297,0.9624863,0.9638297,Positive
1297470518166257665,2020-08-23,2020,2020-08,Every new aleka’s attic song comes out and i’m like OMG THIS IS MY NEW FAV SONG i’m in love thank you Rain you’re the best {{USERNAME}} {{URL}},Every new aleka’s attic song comes out and i’m like OMG THIS IS MY NEW FAV SONG i’m in love thank you Rain you’re the best @user http,every new aleka s attic song comes out and i m like omg this is my new fav song i m in love thank you rain you re the best,30,Celebrity & Pop Culture|Music,0.004068724,0.0070158583,0.98891544,0.9848467,0.98891544,Positive
1176373775652098048,2019-09-24,2019,2019-09,Greta Thunberg: ‘You have stolen my childhood’ {{URL}} via {@news com au@},Greta Thunberg: ‘You have stolen my childhood’ http via @user,greta thunberg you have stolen my childhood via,8,News & Social Concern|Relationships,0.72515744,0.25312218,0.021720361,-0.7034371,0.72515744,Negative
1378705357392994307,2021-04-04,2021,2021-04,"Happy Easter, {@Governor Eric Holcomb@} . We are so close to reaching the end of this pandemic. Ending Indiana s mask mandate before we re sufficiently vaccinated will kill Hoosiers. Please hear {@Governor Andy Beshear@} s reasoned request, & reconsider.","Happy Easter, @user . We are so close to reaching the end of this pandemic. Ending Indiana s mask mandate before we re sufficiently vaccinated will kill Hoosiers. Please hear @user s reasoned request, & reconsider.",happy easter we are so close to reaching the end of this pandemic ending indiana s mask mandate before we re sufficiently vaccinated will kill hoosiers please hear s reasoned request reconsider,32,Celebrity & Pop Culture|Fitness & Health|News & Social Concern,0.546319,0.35593936,0.09774169,-0.4485773,0.546319,Negative
1186067309426642944,2019-10-20,2019,2019-10,Australia’s #retirement system has been rated the world’s 3rd best in a new report by the Melbourne {@Mercer@} Global Pension Index. Read the summary and full report - {{URL}} {@Monash University@} {@Victorian Government@},Australia’s #retirement system has been rated the world’s 3rd best in a new report by the Melbourne @user Global Pension Index. Read the summary and full report - http @user @user,australia s retirement system has been rated the world s rd best in a new report by the melbourne global pension index read the summary and full report,28,News & Social Concern,0.0041205194,0.10591636,0.8899631,0.88584256,0.8899631,Positive
1269444562109546496,2020-06-07,2020,2020-06,"TRANS WOMEN ARE WOMEN! TRANS MEN ARE MEN! Yes biologically they re still the gender they were assigned at birth, but that s not the person they are inside. I will never understand what they feel, all cis people won t, but we can have compassion. It isn t hard {@J K Rowling@}","TRANS WOMEN ARE WOMEN! TRANS MEN ARE MEN! Yes biologically they re still the gender they were assigned at birth, but that s not the person they are inside. I will never understand what they feel, all cis people won t, but we can have compassion. It isn t hard @user",trans women are women trans men are men yes biologically they re still the gender they were assigned at birth but that s not the person they are inside i will never understand what they feel all cis people won t but we can have compassion it isn t hard,50,Arts & Culture|Diaries & Daily Life|News & Social Concern,0.40086138,0.56245375,0.03668491,-0.36417648,0.56245375,Neutral
1252023300881973248,2020-04-19,2020,2020-04,Watching Hesh B2B B&B got me Reminiscing on Lost Lands with my homies:(( {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}},Watching Hesh B2B B&B got me Reminiscing on Lost Lands with my homies:(( @user @user @user @user,watching hesh b b b b got me reminiscing on lost lands with my homies,15,Film Tv & Video,0.29479954,0.5619947,0.14320579,-0.15159374,0.5619947,Neutral
1221582242658603010,2020-01-26,2020,2020-01,live kobe update part 2 {{URL}} via {@YouTube@} CHECK OUT MY LIVE I HAVE IT ON THE NEWS ABOUT KOBE BRYANT AND HIS DAUGHTER GG WHO PASSED AWAY TODAY IN A HORRIBLE HELICOPTER CRASH. FEEL FREE TO LEAVE YOUR FAVORITE KOBE MOMENT OR WHAT YOU LOVED ABOUT HIM,live kobe update part 2 http via @user CHECK OUT MY LIVE I HAVE IT ON THE NEWS ABOUT KOBE BRYANT AND HIS DAUGHTER GG WHO PASSED AWAY TODAY IN A HORRIBLE HELICOPTER CRASH. FEEL FREE TO LEAVE YOUR FAVORITE KOBE MOMENT OR WHAT YOU LOVED ABOUT HIM,live kobe update part via check out my live i have it on the news about kobe bryant and his daughter gg who passed away today in a horrible helicopter crash feel free to leave your favorite kobe moment or what you loved about him,45,Celebrity & Pop Culture|Family|Sports,0.09713601,0.8215257,0.08133828,-0.015797734,0.8215257,Neutral
1347269426240884736,2021-01-07,2021,2021-01,The story behind the music of Death in Paradise – and the new version of the theme song {@Radio Times@} {{URL}},The story behind the music of Death in Paradise – and the new version of the theme song @user http,the story behind the music of death in paradise and the new version of the theme song,17,Music,0.010928328,0.9426959,0.046375748,0.03544742,0.9426959,Neutral
1195969425188409344,2019-11-17,2019,2019-11,TVMusic Network: Watch: Harry Styles Perform Lights Up and Watermelon Sugar on Saturday Night Live : {{URL}} . {@Harry Styles@} #HarryStyles #harryonsnl,TVMusic Network: Watch: Harry Styles Perform Lights Up and Watermelon Sugar on Saturday Night Live : http . @user #HarryStyles #harryonsnl,tvmusic network watch harry styles perform lights up and watermelon sugar on saturday night live harrystyles harryonsnl,17,Celebrity & Pop Culture|Film Tv & Video|Music,0.002519803,0.76752096,0.22995925,0.22743945,0.76752096,Neutral
1431887484011569152,2021-08-29,2021,2021-08,The issue that we have in our game at the moment is there is no clear officiating of the rules.” Former {@All Blacks@} coach Steve Hansen,The issue that we have in our game at the moment is there is no clear officiating of the rules.” Former @user coach Steve Hansen,the issue that we have in our game at the moment is there is no clear officiating of the rules former coach steve hansen,24,Sports,0.5786545,0.4067429,0.014602538,-0.564052,0.5786545,Negative
