tweet_id,created_at,tweet_text,topics_raw
1197568448865419265,2019-11-21,Check out Watermelon Sugar by Harry Styles {{URL}} via {@Amazon@} #NewMusicFriday #NewMusic #NewMusicAlert  #HarryStyles #WatermelonSugar #FineLine,"[""music""]"
1302485820268478465,2020-09-06,POWER BOOK 2 EPISODE 1 REVIEW!! (MY THOUGHTS) {{URL}} via {@YouTube@} #PowerGhost #PowerBook2 #PowerNeverEnds #PowerStarz,"[""film_tv_&_video""]"
1284786769548976137,2020-07-19,MIRROR . {@Mirror Politics@} :   Kanye West to hold campaign rally in South Carolina as he pushes presidency bid   {{URL}},"[""news_&_social_concern""]"
1272316888840720385,2020-06-14,Happy Barack Obama day! A symbol of hope  thanks for everything Mr. President {@Barack Obama@},"[""news_&_social_concern""]"
1229098455437582339,2020-02-16,The latest from Charles Skamser and The Internet of things (IoT) Daily! {{URL}} Thanks to {{USERNAME}} {@Tata Consultancy Services North America@} #ai #mortgage,"[""science_&_technology""]"
1239219779581419521,2020-03-15,Tell the Government to do the right thing - requisition private hospital beds to boost NHS capacity to deal with #COVID_19UK.  Get on it {@Simon Jupp MP@} Sign the {@GMB Union@} petition below: {{URL}},"[""fitness_&_health"", ""news_&_social_concern""]"
1178248025258561543,2019-09-29,I’m watching {@BBC Strictly@} on catch up. Is {@James Cracknell@} a male version of {@judy murray@} ? Both great athletes in their field but can’t feel the music or find rhythm. #keepdancing,"[""music"", ""sports""]"
1416789433655902215,2021-07-18,I have had a crush on John Travolta since the days of Welcome Back Kotter & the Boy in the Plastic Bubble. I would be thrilled if John dropped me a HELLO! {{USERNAME}},"[""celebrity_&_pop_culture"", ""film_tv_&_video""]"
1264404110670835712,2020-05-24,Eid Mubarak {{USERNAME}} Hope you are having a beautiful time AT HOME with YOUR FAMILY.,"[""arts_&_culture"", ""family"", ""relationships""]"
1391420700532125699,2021-05-09,"“We meet God in the storm.... We need mercy, not just justice.” {{URL}} {{USERNAME}} ","[""arts_&_culture"", ""news_&_social_concern""]"
1287807972354273282,2020-07-27,NEW {{USERNAME}} w/ {{USERNAME}} ✅The in’s and outs of the Jamal Adams trade ✅The #Browns first dealings with Covid at camp ✅QB Preview ahead of training camp {{URL}},"[""sports""]"
1246706543850139649,2020-04-05,"Gashi Feat. Dj Snake, Afro B & Chris Brown - Safety 2020    #Gashi#DjSnake#AfroB#ChrisBrown #DaHubRadio #NowPlaying : {{USERNAME}} If Ur # d Above So We Can {{USERNAME}} You In Future ...Update Tune Tags {{URL}} ","[""celebrity_&_pop_culture"", ""music""]"
1178213078317449216,2019-09-29,Hi all! I m back in California! Home sweet home! But definitely missing {{USERNAME}} I m behind on messages! I ll catch up tomorrow!,"[""diaries_&_daily_life"", ""news_&_social_concern""]"
1284969589693018112,2020-07-19,Kanye West is having a true town hall.  NO MODERATORS   Directly talking and listening to the audience.   {@ye@},"[""celebrity_&_pop_culture"", ""music"", ""news_&_social_concern""]"
1315225639926988805,2020-10-11,Wow post concert depression is real but post BTS concert depression is a whole other level    Thank you {@BTS_twt@}   #MapOfTheSoulOne_D2  #MAP_OF_THE_SOUL_ONE,"[""celebrity_&_pop_culture"", ""music""]"
1266912093082714112,2020-05-31,Turned on {@MSNBC@} and all of the sudden the peaceful protest got broken up by the police and {@Ali Velshi@} got hit because it came out of nowhere. Is he okay?! Are the protesters okay?! They looked like they were in distress.,"[""news_&_social_concern""]"
1236743313539112960,2020-03-08,Happy International Women s Day to all the strong women who made me who I am. Especially {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}},"[""diaries_&_daily_life"", ""news_&_social_concern""]"
1328125216543936513,2020-11-15,"Big sport day here. {@Lewis Hamilton@} & {@Mercedes AMG PETRONAS F1 Team@} winning his 7th title, then The Masters, then the Giants American football  on the main TV & ATP Finals with Rafa at the O2 - all today.  {{URL}} ","[""sports""]"
1170637889320968192,2019-09-08,"Tunisia won their second Classification game, 86-84 against Angola. This means #Dtigers will have to win the Host China at the Classification game by 1pm today to get the ball running for {@Tokyo2020@} we Believe in you guys! {{USERNAME}} {{USERNAME}}  {@Colin NOT Collins@} {{USERNAME}} ","[""sports""]"
1424187687049875459,2021-08-08,"Fun fact ✨ - When the Women’s {@Team USA@} basketball team plays #japan for the gold medal tonight, it will be a rematch of the 1st women’s Olympic #basketball game in history, which took place in Montreal in 1976. #Olympics #TeamUSA ","[""sports""]"
1206266316623142912,2019-12-15,#CapeTown7s Final Results  South Africa 5 - 7 New Zealand  #NB: {@All Blacks Sevens@} beat hosts {@Springbok Sevens@} 7-5 to take their second title at the #CapeTown7s. They are joint top of the #HSBC7s standings with South Africa after two rounds. {{USERNAME}},"[""sports""]"
1183520022485975051,2019-10-13,"I m at Coolidge Corner Theatre - {@Coolidge Corner Theatre@} for El Camino: A Breaking Bad Movie in Brookline, MA {{URL}} ","[""diaries_&_daily_life"", ""film_tv_&_video""]"
1351529811576037376,2021-01-19,"Vietnam has shown an astonishing ability to increase rooftop capacity by 9.3GW in just the second half of 2020. Exactly the same demand exists in SA, writes Peter Attard Montalto, head of capital markets research at Intellidex, in his {@Business Day@} column. {{URL}} ","[""business_&_entrepreneurs"", ""news_&_social_concern""]"
1218888587636244481,2020-01-19,"Australia’s Fires: Caused by Bad Forestry and Arson, Not Global Warming {{URL}} via {{USERNAME}} ","[""news_&_social_concern"", ""science_&_technology""]"
1290072599058239489,2020-08-02,"PHOTOS: Island Mercantile Reopens at Disney’s Animal Kingdom with One Entrance, Social Distancing, and Other Health and Safety Measures - {{URL}} via {{USERNAME}} ","[""diaries_&_daily_life"", ""fitness_&_health"", ""news_&_social_concern""]"
1213700625378136064,2020-01-05,OK I’ll say this now the ravens are the best team in the NFL right now. If we can get past them I say the {@Tennessee Titans@} have a legitimate chance to make it to the Super Bowl!,"[""sports""]"
1221334238689218567,2020-01-26,"#OurHeroAsim I don t understand why everytime they make asim to say sorry to shukla, paras zariwalla and ..... {@ColorsTV@} have some respect of your own show. Even callers of the week always called to clear shukla, is it a co accident? I don t think so. #StopTargetingAsim","[""film_tv_&_video""]"
1189208446668660736,2019-10-29,Excited to watch Ja and the Lakers on analog tonight {@NBA Canada@} {@Shaw Communications@} .,"[""sports""]"
1198563616460554243,2019-11-24,"Rohas make #ASTRO WIN  VOTE FOR #아스트로 on Mwave and starplay and stream the  new Album #블루플레임. LET S GET IT, ROHAS! {@ASTRO@} ","[""celebrity_&_pop_culture"", ""music""]"
1197288486824546304,2019-11-20,Austin Hooper the Browns back up!  he’s on the falcons and the number 2 TE in the league!  {{USERNAME}},"[""sports""]"
1414343377898835970,2021-07-11,"Never mind, its #GTFC vs {@Cleethorpes Town FC@} next weekend.  Back to football that matters!","[""sports""]"
1363517374754938880,2021-02-21,Seeing some Jackson State car flags on the road this morning.. Go get em Coach Prime!! {@COACH PRIME@},"[""sports""]"
1211344372123475968,2019-12-29,Wow what a way to end the decade and 2019 with a win against the league leaders and most importantly we have denied Eoin Doyle from scoring that would give {@colin murray@} to shout about on tonight’s {@Quest@} #PVFC (1/2),"[""sports""]"
1264526027621048320,2020-05-24,WAR... Keep in mind that even Mexico demands election integrity. Voters in Mexico must physically show up to vote. They must have federal government-issued photo identification (with thumbprint). They can t vote in English. Voting in Mexico is only done in Spanish.  {{USERNAME}},"[""news_&_social_concern""]"
1186008755059773440,2019-10-20,"An excellent, a beautiful person not only with her great voice but also with her  humble personality. Love your existence in the world {@Joss Stone@} The Love We Had (Stays On My Mind) (Official Video)   Joss Stone {{URL}} ","[""celebrity_&_pop_culture"", ""music""]"
1302635881921159170,2020-09-06,I’m on {@975TheFanatic@} 12-4. Last Sunday without NFL. How many games do the Eagles win? How far can they go? What do the Flyers have to do to take the next step? Are you rooting for/against Jimmy Butler? Do you agree with me the Phillies will make noise in October?,"[""sports""]"
1340748061346164742,2020-12-20,"Openers for several other CFB bowl games from {{USERNAME}} :  Orange: UNC vs. Texas A&M (-5, 70.5)  Fiesta:  Oregon vs. Iowa State (-3, 53.5)  Cotton: Oklahoma vs. Florida (-3, 67.5)  Peach: Cincinnati vs. Georgia (-8, 53.5)","[""sports""]"
1199113255152766976,2019-11-25,"Everyone should go listen to {@Northbound@} new album, its bombbb","[""music""]"
1267031980769718272,2020-05-31,Cities endure another night of rioting as Trump declares Guard deployments mean  no games   Protests over the death of George Floyd spread nationwide while police and mayors up the response.  By {{USERNAME}} Via Just The News ⁦ {{USERNAME}} ⁩ {{URL}},"[""news_&_social_concern""]"
1371246808651993089,2021-03-14,"Boris, you must tell the Queen to sack Harry and Meghan {{URL}} via {{USERNAME}} ","[""celebrity_&_pop_culture"", ""news_&_social_concern""]"
1170576490452459520,2019-09-08,Refreshing twitter so hard right now on the gopher game.   #atawedding {{USERNAME}},"[""sports""]"
1221365174759804928,2020-01-26,"Happy Chinese New Year everyone! May the Rat year be prosperous, abundant and successful for you!  Photos taken by {{USERNAME}} <<Swipe Left for more<<  Lapis Lazuli Pendant (S$22)  From Italy!  Lapis Lazuli is… {{URL}} ","[""diaries_&_daily_life""]"
1340443923861430274,2020-12-19,Idk why they keep showing us the Ohio State fan club and telling us it’s the #CFBPlayoff Committee. ‍♀️ #CLEMvsND {@ESPN College Football@},"[""sports""]"
1300039425934716928,2020-08-30,Pathetic from {@PTCL@} . No internet and phone services since morning. Happening every day since a week now.,"[""diaries_&_daily_life"", ""other_hobbies"", ""science_&_technology""]"
1264525156833206272,2020-05-24,Happy Eid to all our Muslim brothers but lets observe physical distance and wear your masks. Let s stop the spread of #Covid_19 {@UNDP South Sudan@} {{USERNAME}} {{USERNAME}},"[""arts_&_culture"", ""diaries_&_daily_life"", ""family"", ""fitness_&_health"", ""news_&_social_concern"", ""relationships""]"
1404043570865115136,2021-06-13,"Tracing Your Irish Family History on the Internet (2nd edition) is available online from {@Pen Sword Books@} at {{URL}} #genealogy #familyhistory #Ireland.  And for extra help, coming soon from P&S is my next book, Tracing Your Irish Ancestors Through Land Records...!","[""family"", ""relationships""]"
1300220478716547072,2020-08-30,TheRealDimmak is live on YouTube (Call of Duty Black Ops 4) Follow us {{USERNAME}} {{USERNAME}} live at {{URL}},"[""gaming""]"
1176254050465173505,2019-09-23,New video OP Feat. ABG Neal “Come Get You” (WSHH Exclusive – Official Music Video) on {@YouTube@} {{URL}},"[""celebrity_&_pop_culture"", ""film_tv_&_video"", ""music""]"
1284998884326924290,2020-07-19,Happy National Ice Cream Day! Celebrated by going to {{USERNAME}} for the very first time! Definitely the place to check out!  @ Two Roosters Ice Cream {{URL}},"[""arts_&_culture"", ""food_&_dining""]"
1287476981496504324,2020-07-26,"Repost from {@Nyheim Hines@} • With training camp around the corner, I want give a shout-out to the best footwork guy in the 919 {{USERNAME}} for that work We’ve been grinding all off season.. now it’s time to collect… {{URL}} ","[""sports""]"
1324048427806826497,2020-11-04,"Pearl Jam - Just Breathe To all the souls, South of the Canadian border, all of us Canadians, thoughts are with you. Remember to have happy thoughts, spend time with loved ones and breathe. Please stay safe, hydrate and wear a mask in public! {@Pearl Jam@} {{URL}} ","[""fitness_&_health"", ""music""]"
1366055516464644096,2021-02-28,"I like how {@Signal@} periodically asks you to re enter your PIN every 2 weeks so you start to memorize it. (Pretty sure you’d lose all your messages without it, so it’s a key part of their UX)","[""science_&_technology""]"
1279110999392518144,2020-07-03,Descendants of Frederick Douglass on the 4th of July {{URL}} via {{USERNAME}},"[""news_&_social_concern"", ""relationships""]"
1226504387759136773,2020-02-09,Big lies from #potus at State of the Union address about education and  government school.  {@AFT@} {{URL}},"[""news_&_social_concern""]"
1249394420434206721,2020-04-12,Happy Easter! Hope everyone has a safe and enjoyable day! {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}},"[""family"", ""other_hobbies""]"
1233933748694999041,2020-03-01,Coming up next I hope is #BTS x {{USERNAME}}  s #ON!! {@Most Requested Live@} #MostRequestedLive.  Please play this song Thank you 정국  #BTSArmy #BestFanArmy #iHeartAwards {@BTS_twt@},"[""celebrity_&_pop_culture"", ""music""]"
1246950706281623552,2020-04-05,{{URL}} {{USERNAME}} {{USERNAME}} {{USERNAME}} My final Star Wars related review is live on my channel. What do you guys think?,"[""diaries_&_daily_life"", ""film_tv_&_video""]"
1175347311733628930,2019-09-21,⚽️ EBFL Division 2: Match Highlights ⚽️ {{USERNAME}} vs. {{USERNAME}} Watch extended highlights from our first two games of the {{USERNAME}} against Sandhurst and Townmead.  Match footage was filmed via {{USERNAME}} #AllAboard #HTFC  Watch Now ⤵️ {{URL}},"[""sports""]"
1289922875009323008,2020-08-02,Thinking of you {{USERNAME}} as I sit down to watch {@Harrogate Town AFC@} .  #ProudToBeTown,"[""relationships"", ""sports""]"
1305015176630923265,2020-09-13,‘After 10 years: Lakers back in Western Conference finals’ {{URL}} via {{USERNAME}},"[""sports""]"
1189417479606603776,2019-10-30,The latest The Fire-Climate-Media Daily! {{URL}} Thanks to {@NASA Climate@} {@NOAA Climate gov@} #under2coalition #kincadefire,"[""news_&_social_concern"", ""science_&_technology""]"
1211314832743362560,2019-12-29,TAMMY ABRAHAM LETS GOOOOO. This is why I wake up early on Saturdays! #CHEARS {@NBC Sports Soccer@} {@Chelsea FC@},"[""sports""]"
1186488296454737920,2019-10-22,Add my new album  &#34;F&#39; the World  on Spotify: {{URL}} (powered by {@DistroKid@} ),"[""music""]"
1360825315702960129,2021-02-14,I miss my teddy bear. Would you sleep with me? {{USERNAME}} BeMyValentine JEREMY #ASAPisLOVE,"[""diaries_&_daily_life"", ""relationships""]"
1252021317886455808,2020-04-19,‘Jaws’ 45th Anniversary 4K Ultra HD: Sink Your Teeth Into the Full Details! : {@JDfromNY@} {{URL}},"[""film_tv_&_video""]"
1231609048509952005,2020-02-23,Halftime 0-0 Very nice display of football from both teams Hope we see a better game at the second half {{USERNAME}} Vs B. A United {@MTN Ghana@} {{USERNAME}},"[""sports""]"
1198843606833848320,2019-11-25,Winning tickets from {@NOW 100 5 FM@} to see {@Harry Styles@} in August has been the highlight of my year  Forever thankful #liveinthenow #tpwk,"[""celebrity_&_pop_culture"", ""music""]"
1282217155426058240,2020-07-12,Kamaru Usman rolls through Jorge Masvidal to retain title at UFC 251 {{URL}} via {@Yahoo@} that was what he had to do to will step on feet grab hold on he didn’t do that with Colby. No snap in masvidals punch but Usman is a bigger man maybe that’s why run it back.,"[""sports""]"
1254439255486545920,2020-04-26,"Opposites attract but trying to push two positives or two negative ends together—or in your case, two mind readers—doesn t work. Pain is a warning, a way to protect yourself… A #bookbubble {{USERNAME}} {{URL}} #ya #teens #amreading","[""arts_&_culture"", ""relationships"", ""youth_&_student_life""]"
1193585668292694016,2019-11-10,Common friends ni {{USERNAME}} and Victor Basa kay present sa wedding ni V! Hahahaha gosh i still remember the D+V days LOOOL but atleast now kay both happily married na sila sa laing mga tawo. Hehehehehe char,"[""diaries_&_daily_life"", ""relationships""]"
1340385563552169985,2020-12-19,I wonder what {{USERNAME}} thinking about seeing former Sooner Trey Serman being reason Ohio State makes the playoffs and possibly keeps Oklahoma out at end?,"[""sports""]"
1213849610965245958,2020-01-05,I was smiling the whole time while watching Kathryn’s vlog because it’s freakin’ wonderful to witness a love like theirs since from the start. Like what did we do to deserve this  I love you {@KATH@},"[""film_tv_&_video"", ""news_&_social_concern"", ""other_hobbies""]"
1226431239055380480,2020-02-09,"I m sorry. I tried the {{USERNAME}} today and I m just not feeling it. It is very obvious to me that the talent level is nowhere near the NFL & for some strange reason NCAA College football looks like better athletes, more action & skill than what I witnessed today. I ll pass.","[""sports""]"
1272042665111162883,2020-06-14,"LIVE: Bannon WarRoom - Citizens of the American Republic | NTD {{URL}} via {@YouTube@} The President should see this video, as well as all Americans. President Trump and Sec.Pompeo should start at the 1 hr.44 sec.mark. It is also very important for all. Watch. Rt,rt.","[""news_&_social_concern""]"
1300070203246616576,2020-08-30,"BTS will be performing Spring Day on iHeart to spread their message;  The morning will come again. No darkness, no season is eternal .  Through these lines they re giving us hope that one day everything will be alright. They chose it to comfort us.  #BTS #방탄소년단 {@BTS_twt@} ","[""music""]"
1426722775826407426,2021-08-15,Someone fax Mike Brown and let him know this isn’t the Super Bowl. {@Cincinnati Bengals@},"[""sports""]"
1297472447508369408,2020-08-23,"Shining through the city with a little funk and soul So I ma light it up like dynamite, woah-oh-oh {@SB19 Official@} #SB19 #SB19onWishNotesOfHope","[""celebrity_&_pop_culture"", ""music""]"
1231609033582239744,2020-02-23,Fire up Fly high high high-er Fire up Fly high high high-er #RebootX1_2020 Hwangholgyeonge ppajin deusi #BraveForX1 Jeongsini ontong neoppunya Uh hanchameul hemaedeon sungan {{USERNAME}} Beonjjeogin You re like thunder My lightsaber Yeah,"[""music""]"
1424369071852818433,2021-08-08,"UFC 265: Francis Ngannou, Jon Jones, Conor McGregor react to Ciryl Gane s interim championship win - via {@ESPN@} App {{URL}} ","[""sports""]"
1287384780821147649,2020-07-26,Come on #avfc we must get a positive result today. We need to establish ourselves as a premier league club again today s game is massive {@Aston Villa@} {@Paul McGrath@},"[""sports""]"
1269656067811749891,2020-06-07,Please VOTE on this improvement idea raised for Twitter on {{USERNAME}} .  Provide other options to verify the users  #Twitter_ProvideOtherVerificationOptions Link  {{URL}},"[""news_&_social_concern""]"
1277146721651355648,2020-06-28,Crossfaith -  None of Your Business (feat. Jin Dogg)  Official Music Video {{URL}} {@YouTube@} より,"[""celebrity_&_pop_culture"", ""film_tv_&_video"", ""music""]"
1223574415570624512,2020-02-01,KC CHIEFS TO WIN LETS GO {@Patrick Mahomes II@} BEST THE 49ers AND KYLE,"[""sports""]"
1414158266901356544,2021-07-11,#BTSGreekArmy Permission to Dance is #10 in our yt trends! Let s trend it higher ✌️ #PermissiontoDance100M {@BTS_twt@} {{URL}},"[""celebrity_&_pop_culture"", ""music""]"
1212823969306251264,2020-01-02,"Starting My New Year off with Dual Citizenship!  AFRICA IM OFFICIAL!!  Momma & Kids Too. The Best Gift of the Decade Award goes to {{USERNAME}} ✊ #thebridges @ Libreville, Gabon {{URL}} ","[""diaries_&_daily_life"", ""family""]"
1277602621549838336,2020-06-29,Festing on the 4th details in Bucktown...   {{USERNAME}} {{USERNAME}} #FleursTruly #Podcast #NOLA #Food #Music #Festivals #Fun {{URL}},"[""arts_&_culture"", ""food_&_dining"", ""music"", ""news_&_social_concern"", ""other_hobbies""]"
1404165431250898952,2021-06-13,"Oh FFS, just realised {@ITV Football@} have got Peter Walton for the Euro s ‍♂️","[""sports""]"
1173263799949889544,2019-09-15,Sooooo.. it s {@PROGRESS Wrestling@} #StillChasing.. it s {@Pete Dunne@} vs {{USERNAME}} !!!!! YESSSSSSS,"[""sports""]"
1211314900657676288,2019-12-29,"I don t think Hong Sang-soo is the director of the decade. I m not a fan of Pedro Costa, Tarantino or Scorsese. But {{USERNAME}}  s truly internationalist La Internacional Cinéfila is the best poll of critics, programmers, and filmmakers you can find online: {{URL}} ","[""arts_&_culture"", ""film_tv_&_video""]"
1218977060514934785,2020-01-19,Im dumb for thinking that {@Marshall Mathers@} album drop wasnt only going to be decent.  its fire,"[""arts_&_culture"", ""celebrity_&_pop_culture"", ""diaries_&_daily_life"", ""music""]"
1323805913078288384,2020-11-04,Celebrating  dia de muertos day of the dead  {{USERNAME}} {{URL}},"[""arts_&_culture""]"
1212553130195476481,2020-01-02,Some people ask me why I do some off the stuff I do....I DON’T KNOW!!!! But I do love it.  And love doin it with you babe! {{USERNAME}} Happy and Healthy New Year and decade to you and yours!,"[""diaries_&_daily_life"", ""relationships""]"
1241845727556521987,2020-03-22,. {@NI Executive@} {{USERNAME}} {{USERNAME}} {@Michelle O Neill@} {{USERNAME}} {@DUP@} {@Sinn Fin@} We need all resources available to be directed at testing. Everything else is a waste of time and effort at this stage. #Covid_19,"[""fitness_&_health"", ""news_&_social_concern"", ""science_&_technology""]"
1273488253862191104,2020-06-18,"LLEGAMOS A 5 MILLONES I AM HAPPY!!! {@Stray Kids@} Guys thank you so much for the album, I will do my best to give you a win   #StrayKids  #스트레이키즈  #GO生  #GOLIVE  #神메뉴  #GodsMenu #YouMakeStrayKidsStay","[""music""]"
1213910589694717953,2020-01-05,"Really looking forward to SAS who dares wins. Loved {@Ant Middleton@} book and Everest tv show, looking forward to reading {@Jason Fox@} next.","[""arts_&_culture"", ""film_tv_&_video""]"
1224027808344621056,2020-02-02,So serious question for {{USERNAME}} . When do you plan on stepping down from your position {@Blizzard Entertainment@} .  Since your tenure as president you have run the company into the ground so I m just curious. #pcgaming #blizzard,"[""gaming"", ""news_&_social_concern""]"
1284966718725652480,2020-07-19,Watch what happened at 26:15 in {@FOX26 News@}  s broadcast: Kanye West holds first Presidential Campaign rally in South Carolina {{URL}},"[""celebrity_&_pop_culture"", ""news_&_social_concern""]"
1340687255103520768,2020-12-20,Three competitive semi-final games over the first six years and two of them involved The Ohio State Buckeyes {@Tom Luginbill@} and {@Barrett Sallee@} Ohio State has a better chance to make the semi-final competitive than anyone else in the discussion.,"[""sports""]"
1256975483247435779,2020-05-03,I m going to watch Halftime report Monday just so I can hear {@Scott Wapner@} explain how he realized on the weekend the economy is in bad shape.,"[""business_&_entrepreneurs"", ""news_&_social_concern""]"
1310335687401635846,2020-09-27,"Dan Quinn%27s Falcons blow another double-digit lead in loss to Nick Foles, Bears {{URL}} via {@Yahoo Sports@} ","[""sports""]"
1274673273855508481,2020-06-21,"Happy Father’s Day to all the amazing fathers and father figures! • : renaldo0921 / {{USERNAME}} @ Lagos, Nigeria {{URL}} ","[""family""]"
1424398117353533440,2021-08-08,The latest The Dawn Bell Journal! {{URL}} Thanks to {@MaRS@} {@STAT@} {{USERNAME}} #biotech #hr,"[""news_&_social_concern""]"
1284968138577248258,2020-07-19,Worldwide trends  follow {{USERNAME}} for insight (Bottom 10) Jovic Hernane Bill Nye Giroud Okan Buruk Javier Aguirre Chris Wallace Erica Henderson FFS NETFLIX RENEW ANNE  View Google searches trend insight   {{URL}},"[""film_tv_&_video"", ""science_&_technology""]"
1249546467125018625,2020-04-13,Drinking whiskey and listening to {@ALISON WONDERLAND@} to end our Easter dinner hell yeah,"[""celebrity_&_pop_culture"", ""food_&_dining"", ""music""]"
1239159100547702785,2020-03-15,IM CALLING FOR GOVERNOR CUOMO AND MAYOR DIBLASSIO TO IMMEDIATELY SHUT DOWN ALL PUBLIC SCHOOLS TOO PROTECT OUR CHILDREN {@Madina Tour@} {{USERNAME}} {@Mayor Bill de Blasio@} {@NYC Mayor s Office@} {@NYC Mayor s CAU@},"[""learning_&_educational"", ""news_&_social_concern"", ""youth_&_student_life""]"
1264705606952218626,2020-05-24,Eid Mubarak to All my Muslim friends and families {{USERNAME}} {{USERNAME}},"[""arts_&_culture"", ""diaries_&_daily_life"", ""family"", ""news_&_social_concern"", ""other_hobbies""]"
1355998428258476033,2021-01-31,I can not get enough of {@Jensen McRae@}  #Immune is on {@Spotify@}  s Chill Singer-Songwriter playlist AND she is the cover? The power  #OrchardAmbassador {{URL}},"[""celebrity_&_pop_culture"", ""music""]"
1302571104108711938,2020-09-06,#repost {@Shantel VanSanten@} ・・・ 107 degrees before noon?!?!?  Labor day weekend plans are to live in my pool this weekend!! #CanISleepFloatingInThePool #WrinklyFingers {{URL}},"[""diaries_&_daily_life"", ""news_&_social_concern"", ""other_hobbies""]"
1295112729079033856,2020-08-16,Those dummies from {{USERNAME}} are calling playoffs game 1 on {{USERNAME}} Monday night!! Download the app free with code CLIPCAST and watch the live broadcast along with us!! #nba #clippernation #mavs laclippers… {{URL}},"[""gaming"", ""sports""]"
1212552108924395521,2020-01-02,"(1) Okay, so {{USERNAME}} tasked me to come up with a top  10  list for movies of the decade.  It s hard.  So, I designed a protocol.  2009-2019 scroll through each year on #Letterboxd and find my favorite(s).  Most years I have a tie, thanks to the duality of my brain.","[""film_tv_&_video""]"
1312874192237465602,2020-10-04,Briggs AP vote: How long can Iowa State keep Matt Campbell? {{URL}} via {@The Blade@},"[""sports""]"
1278477988082978816,2020-07-01,Anyone who needs inspiration and motivation in this stressful situation.. Here listen to {@BTS_twt@} RM’s Positive Affirmations to Love Yourself. We know sometimes losing our hopes but if we keep faithful and work hard.. we can be happy in the future  {{URL}},"[""fitness_&_health""]"
1343193716316639232,2020-12-27,Ugh I m so happy. On Friday I had lunch with my co-makoti and the men topped up our alcohol and it turned into a girls night in.  Last night my newly found sister {{USERNAME}} came through and takanamwa zviri correct and she made these pork chops. My weekend has been great.,"[""diaries_&_daily_life"", ""food_&_dining""]"
1427023837124780041,2021-08-15,Open {@Spotify@} And check out this brilliant ( New Album  Golden Repair. By > Sunstack Jones  ( {{USERNAME}} European music group. 10 fantastic songs! {{URL}},"[""music""]"
1188304077819658246,2019-10-27,"Pre-save my new album  Moments in Times of D&#39;nairo, Vol. 1  on Spotify: {{URL}} (powered by {@DistroKid@} )","[""music""]"
1226396360737542145,2020-02-09,"Shoutout to {@Ron Rivera@} for breaking barriers, hiring the first African American Female full-time coach in the NFL Jennifer King","[""news_&_social_concern"", ""sports""]"
1212884225252184064,2020-01-02,"While revelers rang in the New Year, parents Megan and George celebrated the birth of their son Charlie at CPMC. {@KRON4 News@} shares more on the 1st #SanFrancisco baby born of the decade. {{URL}}  #HappyNewYear #newborns #TeamSutter {{URL}} ","[""diaries_&_daily_life"", ""family""]"
1173324900003733504,2019-09-15,Lightweight fights that {@UFC@} need to make after #UFCVancouver {@The Diamond@} vs {@Cowboy Cerrone@} {@Conor McGregor@} vs {@Justin Gaethje@} {@khabib nurmagomedov@} vs {@Tony Ferguson@},"[""sports""]"
1271888300727394304,2020-06-13,I can’t thank everybody who watched and donated at “Hey Girl w/Matt & Kyle” w/ {@Sam Jay@} last night enough. We raised close to $700 for homeless black trans women & we love you for it. Here’s the link to give if you missed it: {{URL}},"[""news_&_social_concern""]"
1273706448137134089,2020-06-18,"I got You don t have a close friend!  I know! I just got acquaintances these days cuz all my time are spent  on me and my family, work and school.  How Many Close Friends Do You Have? {{URL}} #zikokoquiz via {@Zikoko@} ","[""relationships""]"
1212701888011001857,2020-01-02,I reviewed the great new album from {{USERNAME}} - an artist I ve followed with interest since she first popped up on {{USERNAME}} many moons ago. This album was also an education on the pioneering pilot Bessie Coleman - a truly inspirational tale. {{URL}},"[""diaries_&_daily_life"", ""learning_&_educational"", ""music""]"
1226376969022930944,2020-02-09,I love how the XFL let’s you wear those dowpe visors {{USERNAME}},"[""fashion_&_style"", ""sports""]"
1343012699312185346,2020-12-27,Horror Short Film  Other Side of the Box  | ALTER {{URL}} via {@YouTube@} #SSS #coryxkenshin i watched this at night and it gave me nightmares,"[""film_tv_&_video""]"
1203606666630987777,2019-12-08,eat well. rest well.  #StrayKidsComeback {@Stray Kids@},"[""celebrity_&_pop_culture"", ""music"", ""news_&_social_concern""]"
1223845462861463552,2020-02-02," {{USERNAME}} most hilarious part of the show was that Kejriwal is giving freebies from the amount he collected after he totally stopped corruption from Delhi. Really ????? This is so absurd, how smartly he makes fool of the people #AapKiAdalat Rgds Newsshakes","[""news_&_social_concern""]"
1297472606103384064,2020-08-23,Birikwalira says that Vipers president is surrounded by treacherous people.  He adds that he will not miss the club despite bring there for five years.  He advised the club to always respect the long-serving players  Like - {{USERNAME}} {{URL}},"[""news_&_social_concern"", ""sports""]"
1409148017660268549,2021-06-27,Checkout Kayode ft Zlatan - Heavy Duty (Official Music Video) {{URL}} via {@YouTube@} #HeavyDutyChallenge,"[""film_tv_&_video"", ""music""]"
